,selected,transfers_balance,transfers_in,transfers_out,ict_index,value,label
10,1985238,98119,107445,9326,2.6,48,0
11,2114994,125309,134531,9222,0.4,49,1
12,2218913,86007,109772,23765,3.4,49,0
13,2272107,48683,87622,38939,2.3,50,1
14,2319949,38220,90989,52769,5.1,50,0
15,2466933,92429,151930,59501,6.3,51,1
16,2466933,92429,151930,59501,1.1,51,0
17,2590876,101158,139797,38639,3.3,51,0
18,2594223,1517,45902,44385,3.3,51,0
19,2681487,76509,90112,13603,3.9,51,0
20,2737236,46603,79598,32995,2.2,52,1
21,2816678,72218,110845,38627,5.7,52,0
22,2925463,85519,105082,19563,2.6,53,1
23,3126231,177068,207416,30348,2.6,53,0
0,4151,-358,197,555,0.0,45,0
1,3823,-445,179,624,0.0,45,0
2,3703,-204,118,322,0.0,45,0
3,3605,-191,256,447,0.0,45,0
4,3447,-203,118,321,0.0,45,0
5,3306,-173,41,214,0.0,45,0
6,3205,-114,47,161,0.0,45,0
7,3113,-120,93,213,0.0,45,0
8,3054,-78,47,125,0.0,45,0
9,2955,-46,58,104,0.0,45,0
10,2958,-23,49,72,0.0,45,0
11,3238,143,217,74,0.0,45,0
12,3536,78,254,176,0.0,45,0
13,3682,46,178,132,0.0,45,0
14,3851,59,267,208,0.0,45,0
15,4551,141,416,275,0.0,45,0
16,4551,141,416,275,0.0,45,0
17,4790,153,495,342,0.0,45,0
18,4897,34,190,156,0.0,45,0
19,5016,34,189,155,0.0,45,0
20,5221,62,269,207,0.0,45,0
21,5316,-26,270,296,0.0,45,0
22,5383,-48,160,208,0.0,45,0
23,5517,-16,297,313,0.0,45,0
0,32682,-1073,2374,3447,0.0,45,0
1,30390,-3639,1678,5317,0.0,45,0
2,27770,-3359,639,3998,1.7,45,0
3,26449,-2084,1041,3125,0.0,44,-1
4,25430,-1326,827,2153,0.0,44,0
5,24502,-1212,517,1729,1.1,44,0
6,23639,-1018,317,1335,0.0,44,0
7,22920,-962,409,1371,0.0,43,-1
8,22517,-553,384,937,0.3,43,0
9,21728,-319,471,790,0.0,43,0
10,21705,-140,548,688,9.0,43,0
11,26327,4128,4841,713,0.0,43,0
12,29038,2221,4874,2653,0.1,43,0
13,29244,285,2059,1774,0.0,43,0
14,28245,-1063,1357,2420,0.0,43,0
15,26515,-688,804,1492,0.0,43,0
16,26515,-688,804,1492,0.0,43,0
17,25439,-1172,378,1550,0.0,43,0
18,24760,-736,201,937,0.0,43,0
19,24056,-768,131,899,0.0,43,0
20,23468,-641,173,814,0.0,43,0
21,22796,-726,222,948,0.5,43,0
22,24467,1534,2569,1035,3.9,43,0
23,34598,9309,11713,2404,1.2,43,0
0,22571,-750,2646,3396,0.0,45,0
1,21596,-2124,2704,4828,0.0,45,0
2,19759,-2342,774,3116,0.0,45,0
3,18620,-1783,973,2756,0.0,44,-1
4,17751,-1186,712,1898,0.0,44,0
5,16999,-1008,407,1415,0.0,44,0
6,16077,-1061,257,1318,0.0,44,0
7,15803,-563,839,1402,0.0,43,-1
8,15500,-449,386,835,0.0,43,0
9,14883,-274,410,684,0.0,43,0
10,14769,-214,338,552,0.0,43,0
11,14789,-96,490,586,0.0,43,0
12,14946,-27,910,937,0.0,43,0
13,14988,-50,854,904,0.0,43,0
14,14664,-429,504,933,0.0,43,0
15,14531,-73,516,589,0.2,42,-1
16,14531,-73,516,589,0.0,42,0
17,14444,-231,467,698,0.0,42,0
18,14371,-139,309,448,0.0,42,0
19,14194,-270,191,461,0.0,42,0
20,14103,-174,246,420,0.0,42,0
21,13918,-295,309,604,0.0,42,0
22,13872,-137,287,424,0.0,42,0
23,14076,84,613,529,0.0,42,0
0,351261,11879,27701,15822,0.0,40,0
1,373969,9160,39054,29894,0.0,40,0
2,384238,2277,17369,15092,0.0,40,0
3,403702,12730,47550,34820,0.0,40,0
4,406294,1629,23169,21540,0.0,40,0
5,409979,1702,10454,8752,0.0,40,0
6,412450,345,8648,8303,0.0,40,0
7,401443,-10484,10661,21145,0.0,40,0
8,403539,-1206,6010,7216,0.0,40,0
9,395886,458,5857,5399,0.0,40,0
10,393448,-2040,3965,6005,0.0,40,0
11,391105,-2917,3503,6420,0.0,40,0
12,391918,-412,6263,6675,0.0,40,0
13,380745,-11437,4164,15601,0.0,40,0
14,371527,-9623,4893,14516,0.0,40,0
15,347063,-14130,7437,21567,0.0,40,0
16,347063,-14130,7437,21567,0.0,40,0
17,338702,-8391,5089,13480,0.0,40,0
18,333316,-5679,2467,8146,0.0,40,0
19,327863,-5671,1622,7293,0.0,40,0
20,340245,9049,19001,9952,0.0,39,-1
21,348750,2434,20590,18156,0.0,39,0
22,348412,2126,15641,13515,0.0,39,0
23,364724,7353,32041,24688,0.0,39,0
0,9780,-1496,325,1821,0.0,45,0
1,7222,-2588,9647,12235,0.0,45,0
2,6251,-1074,26,1100,0.0,44,-1
3,5637,-639,58,697,0.0,44,0
4,5700,-97,166,263,0.0,44,0
5,5672,-125,87,212,0.0,44,0
6,5622,-115,55,170,0.0,44,0
7,5436,-253,81,334,0.0,44,0
8,5178,-263,6,269,0.0,44,0
9,4868,-111,25,136,0.0,44,0
10,4899,-4,65,69,0.0,44,0
11,4958,15,100,85,0.0,44,0
12,5017,-6,140,146,0.0,44,0
13,5053,-6,89,95,0.0,44,0
14,5065,-36,83,119,0.0,44,0
15,5119,1,82,81,0.0,44,0
16,5119,1,82,81,0.0,44,0
17,5134,-26,106,132,0.0,44,0
18,5153,-6,76,82,0.0,44,0
19,5183,0,80,80,0.0,44,0
20,5151,-58,52,110,0.0,44,0
21,5163,-29,97,126,0.0,44,0
22,5182,-12,74,86,0.0,44,0
23,5233,1,120,119,0.0,44,0
0,688315,491,66945,66454,9.7,70,0
1,658262,-48718,44657,93375,13.1,70,0
2,665271,-8464,49799,58263,24.6,70,0
3,1483728,706988,774107,67119,8.4,71,1
4,2033015,536103,596944,60841,7.2,72,1
5,2100641,73559,217546,143987,21.6,73,1
6,2374506,248595,322493,73898,13.7,74,1
7,3065896,603650,641362,37712,6.2,76,1
8,3137111,115360,231483,116123,16.5,76,0
9,3131985,279319,368428,89109,11.1,77,1
10,3321262,178774,257181,78407,13.8,78,1
11,3353449,28505,139033,110528,17.2,78,0
12,3369640,-109,159602,159711,13.5,78,0
13,3185851,-185648,66733,252381,5.9,78,0
14,2990913,-206891,74763,281654,10.0,77,-1
15,2778647,-43343,132773,176116,5.3,77,0
16,2778647,-43343,132773,176116,9.3,77,0
17,2959349,145310,274343,129033,17.3,77,0
18,2988917,24148,124676,100528,5.4,77,0
19,3171088,170073,210952,40879,9.4,78,1
20,3255300,72166,133011,60845,8.4,78,0
21,3161099,-88546,101632,190178,1.5,78,0
22,2970283,-215768,43355,259123,0.0,77,-1
23,1942313,-1004243,22172,1026415,0.0,76,-1
0,34888,-823,2703,3526,6.0,55,0
1,32594,-2945,1806,4751,13.1,55,0
2,50152,14247,20155,5908,9.3,55,0
3,98414,40927,57006,16079,6.1,55,0
4,189102,84413,100045,15632,1.1,55,0
5,203486,13944,34058,20114,2.4,55,0
6,174706,-27781,9199,36980,5.5,55,0
7,172965,-4125,22059,26184,2.8,55,0
8,167461,-6684,12572,19256,3.3,55,0
9,128090,-9501,4010,13511,2.9,55,0
10,139192,10173,16110,5937,2.6,55,0
11,135720,-3619,5859,9478,2.8,55,0
12,128904,-7276,5729,13005,1.2,55,0
13,120563,-8761,2498,11259,4.3,55,0
14,114091,-7108,4825,11933,3.6,55,0
15,104877,-2322,6796,9118,0.8,55,0
16,104877,-2322,6796,9118,0.0,55,0
17,96069,-8911,1867,10778,5.0,55,0
18,86859,-9370,460,9830,2.7,55,0
19,82623,-4473,592,5065,1.7,55,0
20,78215,-4603,535,5138,2.8,55,0
21,73916,-4264,942,5206,3.4,55,0
22,71446,-2883,419,3302,3.2,55,0
23,75963,3755,6488,2733,1.0,55,0
0,5448,-388,251,639,0.0,45,0
1,5292,-615,239,854,0.0,45,0
2,4816,-689,61,750,0.0,45,0
3,4067,-778,44,822,0.0,44,-1
4,3696,-397,23,420,0.0,44,0
5,3331,-375,11,386,0.0,44,0
6,3086,-253,15,268,0.0,44,0
7,3119,-61,73,134,0.0,44,0
8,3169,-12,77,89,0.0,44,0
9,3162,-41,60,101,0.0,44,0
10,3152,-28,40,68,1.3,44,0
11,3722,471,557,86,1.9,44,0
12,6192,2070,2495,425,8.9,44,0
13,31828,23989,25658,1669,2.1,44,0
14,45656,14058,19621,5563,0.0,44,0
15,55098,6149,14879,8730,0.0,44,0
16,55098,6149,14879,8730,0.0,44,0
17,42971,-9469,2421,11890,0.0,44,0
18,30994,-11952,35,11987,0.0,44,0
19,24591,-6563,16,6579,0.0,44,0
20,19632,-5035,24,5059,0.0,44,0
21,16135,-3408,33,3441,0.0,44,0
22,14748,-1577,19,1596,0.0,44,0
23,13059,-1628,38,1666,0.0,44,0
0,89093,-472,10358,10830,6.3,55,0
1,82853,-10476,6683,17159,4.0,55,0
2,78280,-7713,4618,12331,9.2,55,0
3,76777,-5202,6657,11859,2.4,55,0
4,76692,-1846,6231,8077,2.4,54,-1
5,72519,-5100,2997,8097,8.1,54,0
6,66168,-6814,1877,8691,6.5,54,0
7,67622,-33,5912,5945,10.5,53,-1
8,69114,866,5313,4447,6.2,53,0
9,63282,-1422,2850,4272,0.0,53,0
10,58722,-4811,1332,6143,0.0,53,0
11,49226,-9570,40,9610,0.0,53,0
12,42773,-6520,65,6585,0.0,52,-1
13,40950,-2003,32,2035,0.0,52,0
14,39065,-1929,48,1977,0.0,52,0
15,36420,-712,15,727,0.0,52,0
16,36420,-712,15,727,2.1,52,0
17,36080,-496,260,756,0.2,52,0
18,35939,-226,153,379,0.0,52,0
19,35792,-256,164,420,0.2,52,0
20,35660,-246,113,359,0.2,52,0
21,35524,-276,235,511,0.2,52,0
22,35382,-258,130,388,1.2,52,0
23,35515,-5,388,393,0.1,52,0
0,94974,-3793,4157,7950,5.1,50,0
1,155915,33228,44618,11390,9.6,50,0
2,268558,85306,104350,19044,2.7,50,0
3,424835,120209,157777,37568,2.1,51,1
4,750216,297802,320289,22487,2.2,52,1
5,749568,9373,62436,53063,10.1,52,0
6,788897,31506,63683,32177,1.8,52,0
7,1035405,205584,230729,25145,3.4,53,1
8,993662,-14905,40062,54967,0.6,53,0
9,862322,-36585,15076,51661,2.8,53,0
10,914851,42123,54530,12407,4.2,53,0
11,993721,76396,89584,13188,3.0,53,0
12,1087827,85345,121682,36337,0.0,54,1
13,796863,-280017,4969,284986,0.0,54,0
14,764517,-42351,19081,61432,2.4,54,0
15,688736,-25483,12268,37751,4.1,54,0
16,688736,-25483,12268,37751,2.9,54,0
17,673542,-23629,16187,39816,3.8,54,0
18,646403,-27911,6210,34121,2.5,54,0
19,649782,1247,13490,12243,4.2,54,0
20,635422,-15751,8337,24088,2.3,54,0
21,644113,6349,26712,20363,3.2,54,0
22,652527,4191,20085,15894,2.2,54,0
23,674342,17043,39451,22408,5.7,54,0
0,59892,-2667,4138,6805,1.4,45,0
1,65844,2569,11484,8915,1.1,45,0
2,65893,-881,5551,6432,1.4,45,0
3,80822,11706,23969,12263,3.2,45,0
4,125979,41958,51096,9138,3.7,45,0
5,134893,8960,16120,7160,7.2,45,0
6,126997,-7530,5429,12959,3.0,45,0
7,212390,76274,88717,12443,2.3,45,0
8,209693,2094,15867,13773,6.9,45,0
9,197126,3597,12045,8448,3.5,45,0
10,229771,30074,33890,3816,2.4,45,0
11,272198,41105,45347,4242,5.1,46,1
12,311207,35352,48834,13482,2.5,46,0
13,332997,21141,50344,29203,1.2,46,0
14,359399,25517,55494,29977,2.5,46,0
15,381635,22529,60462,37933,2.1,46,0
16,381635,22529,60462,37933,3.5,46,0
17,452496,66890,95269,28379,6.7,47,1
18,512625,57963,77378,19415,3.9,47,0
19,631172,113316,125784,12468,0.7,48,1
20,651871,19132,53054,33922,5.2,48,0
21,726811,71029,101028,29999,2.2,48,0
22,830180,94696,123523,28827,6.0,49,1
23,1091943,245015,285480,40465,1.0,49,0
0,36986,-2676,2097,4773,0.0,45,0
1,33838,-3991,1765,5756,0.8,45,0
2,31291,-3003,758,3761,0.9,45,0
3,28864,-2927,1468,4395,0.0,44,-1
4,29308,-235,2826,3061,0.0,44,0
5,28613,-903,1220,2123,0.0,44,0
6,27353,-1350,626,1976,0.0,44,0
7,25987,-1524,815,2339,0.0,44,0
8,25451,-749,544,1293,0.0,44,0
9,38615,7540,10330,2790,0.0,43,-1
10,45093,6479,9525,3046,1.4,43,0
11,49633,4495,7830,3335,0.0,43,0
12,60878,8706,14276,5570,0.0,43,0
13,61355,1383,5693,4310,0.0,43,0
14,60186,-1112,5066,6178,0.0,43,0
15,56893,-1808,3271,5079,0.0,43,0
16,56893,-1808,3271,5079,1.8,43,0
17,52088,-3810,2161,5971,0.0,43,0
18,47302,-4814,408,5222,0.0,43,0
19,44366,-3080,258,3338,0.0,43,0
20,41838,-2595,278,2873,2.5,43,0
21,39602,-2286,515,2801,0.0,43,0
22,38135,-1609,210,1819,0.0,43,0
23,36858,-1362,354,1716,1.5,43,0
0,10543,-709,922,1631,0.0,60,0
1,9412,-1756,665,2421,0.0,60,0
2,8507,-1307,391,1698,0.0,59,-1
3,7681,-1141,271,1412,0.0,59,0
4,7433,-490,276,766,0.0,58,-1
5,7166,-429,186,615,0.0,58,0
6,6894,-401,122,523,0.2,58,0
7,6845,-238,216,454,2.2,58,0
8,6839,-102,169,271,0.3,57,-1
9,6787,-77,183,260,5.2,57,0
10,8759,1739,2026,287,16.7,57,0
11,10690,1827,2393,566,21.3,57,0
12,79094,60898,65012,4114,16.9,57,0
13,142509,62770,71670,8900,11.8,57,0
14,307695,160439,179304,18865,4.5,58,1
15,355384,48051,94410,46359,0.5,58,0
16,355384,48051,94410,46359,0.5,58,0
17,262206,-80927,16117,97044,0.1,58,0
18,162792,-99920,936,100856,0.0,57,-1
19,120947,-42579,730,43309,0.4,56,-1
20,98627,-22704,567,23271,0.0,55,-1
21,79060,-19264,552,19816,0.0,54,-1
22,69968,-9990,276,10266,2.5,53,-1
23,68349,-1862,4869,6731,13.0,53,0
0,12720,-696,648,1344,8.0,45,0
1,178556,123297,145702,22405,2.4,45,0
2,283613,88397,115630,27233,1.5,45,0
3,406292,102337,152737,50400,2.0,46,1
4,578423,160144,188002,27858,4.3,46,0
5,612943,35865,62518,26653,0.7,47,1
6,561677,-47128,14171,61299,2.9,47,0
7,581171,12190,41099,28909,6.3,47,0
8,676269,86171,97414,11243,2.7,47,0
9,687212,23075,45074,21999,1.5,47,0
10,766143,72551,82513,9962,0.0,47,0
11,687878,-73025,16065,89090,0.0,48,1
12,556613,-128445,1699,130144,0.4,48,0
13,533891,-28505,7473,35978,2.0,47,-1
14,510644,-24353,10259,34612,2.3,47,0
15,439440,-22420,13034,35454,1.8,47,0
16,439440,-22420,13034,35454,3.0,47,0
17,430686,-17799,11039,28838,2.0,47,0
18,409497,-21284,4127,25411,1.9,46,-1
19,410077,-301,9792,10093,4.4,46,0
20,398862,-11636,6979,18615,1.6,46,0
21,394525,-3533,14345,17878,3.1,46,0
22,412425,14917,27880,12963,4.2,46,0
23,495717,77900,99705,21805,2.0,46,0
0,823,-119,111,230,0.0,60,0
1,721,-152,60,212,0.0,60,0
2,696,-60,49,109,0.0,60,0
3,738,-12,131,143,0.0,60,0
4,748,-14,77,91,0.0,60,0
5,733,-32,43,75,0.0,60,0
6,731,-15,45,60,0.0,60,0
7,747,-1,71,72,0.0,60,0
8,757,4,38,34,0.0,60,0
9,779,4,48,44,0.0,60,0
10,768,-14,22,36,0.0,60,0
11,776,3,21,18,0.0,60,0
12,802,14,49,35,0.0,60,0
13,802,-4,20,24,0.0,60,0
14,802,-7,36,43,0.0,60,0
15,809,0,31,31,0.0,60,0
16,809,0,31,31,0.0,60,0
17,819,-1,53,54,0.0,60,0
18,845,21,55,34,0.0,60,0
19,853,2,47,45,0.0,60,0
20,866,5,34,29,0.0,60,0
21,895,19,85,66,0.0,60,0
22,921,13,56,43,0.0,60,0
23,996,60,108,48,0.0,60,0
0,1061409,50916,159041,108125,2.3,45,0
1,1015076,-74542,136592,211134,0.0,45,0
2,902961,-124870,43293,168163,0.0,45,0
3,777537,-137106,36935,174041,0.0,44,-1
4,694530,-90028,22851,112879,0.0,44,0
5,652499,-50993,20146,71139,0.0,43,-1
6,625454,-30818,20229,51047,0.0,43,0
7,587693,-40400,25659,66059,0.0,43,0
8,577018,-17788,17581,35369,0.0,43,0
9,558015,-6954,25382,32336,0.0,43,0
10,553397,-6092,17382,23474,0.4,43,0
11,555406,1165,21768,20603,0.0,43,0
12,591110,27599,52670,25071,0.0,43,0
13,593216,3148,26521,23373,0.2,43,0
14,601214,6038,36682,30644,4.3,43,0
15,795857,84333,121339,37006,0.0,43,0
16,795857,84333,121339,37006,0.0,43,0
17,733181,-6733,63416,70149,0.5,43,0
18,738192,2655,42463,39808,0.0,43,0
19,717456,-21534,25568,47102,0.0,43,0
20,686455,-32194,15967,48161,0.0,43,0
21,664319,-25340,26337,51677,0.0,43,0
22,654062,-11315,21020,32335,0.0,43,0
23,661257,-910,45511,46421,0.0,43,0
0,25260,-1498,1933,3431,5.9,50,0
1,25292,-1041,3375,4416,0.4,50,0
2,24358,-1437,1814,3251,1.2,50,0
3,21940,-2801,1245,4046,2.5,50,0
4,21527,-928,1527,2455,2.8,50,0
5,21004,-806,974,1780,7.3,50,0
6,21584,279,1819,1540,3.6,49,-1
7,22805,816,2878,2062,3.5,49,0
8,23652,539,2060,1521,3.3,49,0
9,21352,-867,614,1481,1.8,49,0
10,18449,-2870,55,2925,0.0,49,0
11,17711,-855,269,1124,4.1,49,0
12,18023,113,964,851,1.4,49,0
13,17865,-208,440,648,1.6,49,0
14,17761,-198,647,845,2.2,49,0
15,19054,481,1408,927,4.4,49,0
16,19054,481,1408,927,2.0,49,0
17,18551,-437,694,1131,3.5,49,0
18,18170,-441,623,1064,1.9,49,0
19,18005,-240,521,761,1.6,49,0
20,17448,-636,220,856,0.0,49,0
21,16797,-719,365,1084,2.5,49,0
22,16515,-388,228,616,3.2,49,0
23,16890,259,875,616,0.0,49,0
0,17874,0,0,0,2.3,60,0
1,20236,-2091,1540,3631,0.1,60,0
2,19252,-2661,1476,2277,0.0,59,-1
3,29128,8826,11178,2352,9.6,59,0
4,89271,51128,65234,14106,9.1,59,0
5,303908,198243,214128,15885,8.3,60,1
6,332401,32225,65641,33416,9.0,60,0
7,281028,-51074,22565,73639,19.4,60,0
8,331745,37773,74546,36773,0.0,60,0
9,218952,-105579,3644,109223,0.0,60,0
10,107464,-26596,716,27312,0.0,59,-1
11,97632,-10267,895,11162,0.0,59,0
12,90015,-7983,826,8809,0.0,59,0
13,80717,-9129,715,9844,0.0,59,0
14,74346,-6685,56,6741,0.0,59,0
15,69773,-4742,358,5100,0.0,59,0
16,61441,-2908,166,3074,5.1,59,0
17,61441,-2908,166,3074,4.2,59,0
18,63731,1630,4738,3108,3.7,59,0
19,62734,-1126,1450,2576,8.2,59,0
20,70681,7277,8956,1679,2.9,59,0
21,70610,-353,3616,3969,9.5,59,0
22,68680,-2252,2931,5183,4.9,59,0
23,66537,-2539,1639,4178,2.0,59,0
24,75591,7937,11880,3943,0.0,59,0
0,25413,686,3758,3072,6.9,50,0
1,32286,3693,7499,3806,5.3,50,0
2,34728,1252,4513,3261,2.7,50,0
3,40928,3950,8427,4477,1.8,50,0
4,52526,9994,13112,3118,2.3,50,0
5,54073,1297,4921,3624,0.3,50,0
6,48787,-5213,1290,6503,2.7,50,0
7,55163,4110,7452,3342,2.4,50,0
8,53789,-929,2804,3733,6.0,50,0
9,51380,-285,2505,2790,2.2,50,0
10,44151,-7068,323,7391,0.0,50,0
11,45367,657,2801,2144,4.1,50,0
12,51523,5210,7287,2077,4.2,50,0
13,58384,6472,8980,2508,6.3,50,0
14,74513,14993,20223,5230,8.2,50,0
15,90797,4504,11284,6780,3.6,50,0
16,90797,4504,11284,6780,4.1,50,0
17,96140,5080,13524,8444,3.4,50,0
18,94035,-2308,4596,6904,2.7,50,0
19,108994,13644,16601,2957,4.3,50,0
20,110433,768,7774,7006,2.4,50,0
21,127740,15106,21644,6538,0.7,50,0
22,101620,-25317,3656,28973,0.0,50,0
23,70679,-30627,256,30883,0.0,50,0
0,104050,39937,54723,14786,5.6,60,0
1,109123,2870,24796,21926,2.9,60,0
2,88058,-21395,5557,26952,24.3,60,0
3,294610,177895,223870,45975,4.6,60,0
4,384478,86893,121952,35059,6.4,60,0
5,354508,-29036,39546,68582,13.0,60,0
6,345608,-10736,32906,43642,14.7,60,0
7,717477,328383,356951,28568,4.1,61,1
8,725709,28844,87216,58372,2.9,61,0
9,604512,-12245,48508,60753,5.0,61,0
10,633246,21247,59455,38208,9.9,61,0
11,612836,-19687,34348,54035,3.9,61,0
12,562974,-52776,32485,85261,20.1,61,0
13,594186,25893,68754,42861,4.5,61,0
14,615466,19380,72131,52751,9.5,61,0
15,886338,232687,298258,65571,3.1,61,0
16,886338,232687,298258,65571,11.7,61,0
17,979049,117896,201024,83128,16.8,61,0
18,1311988,323454,354725,31271,8.8,62,1
19,1428318,114950,172471,57521,9.1,63,1
20,1440375,7465,81612,74147,10.2,63,0
21,1790561,333914,393863,59949,0.9,64,1
22,1851381,59100,191282,132182,7.0,65,1
23,2191797,318364,438701,120337,7.3,65,0
0,2616,2052,2830,778,0.4,60,0
1,3286,400,1246,846,2.8,60,0
2,3422,-422,836,1258,2.3,60,0
3,3486,-287,512,799,0.1,60,0
4,3479,-305,264,569,0.7,59,-1
5,2811,-699,78,777,0.0,59,0
6,2664,-317,182,499,7.0,59,0
7,3501,573,812,239,1.2,59,0
8,3554,-33,293,326,1.9,59,0
9,4260,542,772,230,10.1,59,0
10,4704,344,677,333,16.5,59,0
11,13702,7450,8703,1253,10.7,59,0
12,25199,10934,13132,2198,2.7,59,0
13,27790,2060,7596,5536,9.5,59,0
14,43418,5646,10948,5302,2.5,59,0
15,43418,5646,10948,5302,8.5,59,0
16,57270,13483,21953,8470,5.9,59,0
17,51156,-6073,4877,10950,4.0,59,0
18,47861,-3663,3630,7293,2.0,59,0
19,39678,-8408,1460,9868,5.7,59,0
20,39974,-242,5591,5833,0.3,59,0
21,35503,-4929,1577,6506,9.5,59,0
22,106998,66693,74897,8204,1.1,59,0
0,0,0,0,0,0.0,45,0
1,1317,745,944,199,0.0,45,0
2,2710,595,1160,565,0.0,45,0
3,4020,837,1451,614,0.0,45,0
4,4690,312,1005,693,0.0,45,0
5,4819,-75,658,733,0.0,45,0
6,5233,1,786,785,0.0,45,0
7,5517,71,557,486,0.0,45,0
8,5731,56,512,456,3.0,45,0
9,6574,645,1006,361,0.0,45,0
10,6614,-43,447,490,0.0,45,0
11,6981,85,788,703,0.0,45,0
12,6995,-61,323,384,1.7,45,0
13,7023,-104,417,521,0.1,45,0
14,7426,-66,349,415,0.3,45,0
15,7426,-66,349,415,0.1,45,0
16,7346,-198,313,511,0.0,45,0
17,7171,-245,165,410,0.0,45,0
18,7051,-179,173,352,0.0,45,0
19,6939,-196,166,362,1.0,45,0
20,6947,-94,287,381,0.0,45,0
21,6904,-138,176,314,0.7,45,0
22,7143,98,440,342,2.3,45,0
0,0,0,0,0,0.0,55,0
1,119,85,101,16,0.1,55,0
2,211,57,98,41,0.0,55,0
3,248,-24,44,68,0.1,55,0
4,303,-1,39,40,0.2,55,0
5,387,11,65,54,0.4,55,0
0,0,0,0,0,0.0,45,0
1,66,33,47,14,0.0,45,0
0,0,0,0,0,0.0,45,0
1,62,45,56,11,0.0,45,0
0,78657,0,0,0,3.6,65,0
1,57682,-25783,2185,27968,0.8,65,0
2,45742,-13848,1340,15188,0.4,64,-1
3,42184,-5216,1748,6964,2.4,64,0
4,36915,-6062,1191,7253,0.5,63,-1
5,34871,-2589,1019,3608,5.4,63,0
6,33221,-2018,813,2831,3.2,63,0
7,32712,-1005,1667,2672,10.2,62,-1
8,31681,-1276,1300,2576,3.6,62,0
9,29242,-2472,269,2741,0.0,62,0
10,26016,-3234,102,3336,0.0,62,0
11,24114,-2048,78,2126,0.0,62,0
12,23388,-787,43,830,0.2,62,0
13,24628,1063,1526,463,5.5,62,0
14,24341,-434,577,1011,3.6,62,0
15,23684,-691,139,830,0.0,62,0
16,22915,-794,30,824,0.6,62,0
17,22419,-540,226,766,0.0,62,0
18,22023,-455,31,486,0.0,62,0
19,21468,-592,66,658,0.0,62,0
20,21368,-152,60,212,1.1,62,0
21,21377,-54,116,170,1.7,62,0
22,21528,58,253,195,0.5,62,0
23,21501,-146,241,387,6.3,62,0
24,21494,-108,186,294,1.3,62,0
0,10256,0,0,0,0.3,60,0
1,10665,-1344,510,1854,0.0,60,0
2,8573,-2499,328,2827,3.0,59,-1
3,7779,-1100,243,1343,0.4,59,0
4,7081,-962,183,1145,1.8,58,-1
5,6782,-446,143,589,2.4,58,0
6,6521,-389,88,477,7.1,58,0
7,7174,369,821,452,13.0,58,0
8,7068,-199,496,695,6.9,58,0
9,7754,494,1039,545,7.5,58,0
10,18795,7893,9192,1299,10.9,58,0
11,41085,21373,23861,2488,5.7,58,0
12,91339,48563,52629,4066,0.0,58,0
13,95310,3161,15709,12548,0.0,58,0
14,68097,-27031,2004,29035,1.9,58,0
15,54278,-14396,504,14900,7.2,58,0
16,43840,-10789,519,11308,0.0,58,0
17,30715,-8358,406,8764,0.0,58,0
18,28912,-6897,253,7150,2.4,58,0
19,26774,-3271,430,3701,9.3,58,0
20,23734,-3065,51,3116,13.6,58,0
21,23114,-722,478,1200,9.5,58,0
22,22958,-276,1059,1335,6.9,58,0
23,22738,-306,1704,2010,10.4,58,0
24,22726,-264,1502,1766,7.4,58,0
0,6355,0,0,0,0.0,50,0
1,5044,-1491,106,1597,0.0,50,0
2,4658,-701,228,929,0.0,50,0
3,3924,-857,131,988,0.0,49,-1
4,3201,-750,25,775,0.0,49,0
5,3066,-196,66,262,0.0,49,0
6,3043,-103,97,200,0.0,48,-1
7,2944,-128,85,213,0.0,48,0
8,2766,-205,75,280,0.0,48,0
9,2716,-74,42,116,0.0,48,0
10,2623,-113,41,154,0.0,48,0
11,2523,-111,12,123,0.0,48,0
12,2550,-1,64,65,0.0,48,0
13,2548,-8,47,55,0.0,48,0
14,2570,-12,83,95,0.0,48,0
15,2573,-15,55,70,4.8,48,0
16,2558,-35,49,84,0.9,48,0
17,2814,34,159,125,1.4,48,0
18,2651,9,93,84,0.2,48,0
19,2647,-37,55,92,0.3,48,0
20,2598,-61,28,89,0.0,48,0
21,2568,-38,27,65,0.0,48,0
22,2548,-39,29,68,0.0,48,0
23,2498,-60,33,93,0.0,48,0
24,2503,-19,34,53,0.0,48,0
0,51065,0,0,0,0.0,45,0
1,46103,-7122,1006,8128,0.5,45,0
2,41184,-6018,1241,7259,0.0,45,0
3,36993,-4781,740,5521,0.0,44,-1
4,33384,-3940,663,4603,1.6,44,0
5,32534,-1309,1211,2520,2.5,44,0
6,31601,-1079,650,1729,0.8,44,0
7,31064,-869,948,1817,4.0,44,0
8,30284,-869,742,1611,0.5,44,0
9,29837,-643,659,1302,0.0,43,-1
10,29136,-893,809,1702,0.0,43,0
11,28375,-837,504,1341,2.7,43,0
12,27883,-566,453,1019,0.0,43,0
13,27157,-765,319,1084,0.0,43,0
14,26183,-1051,368,1419,3.2,43,0
15,25986,-291,421,712,2.0,43,0
16,25873,-187,622,809,0.5,43,0
17,28711,183,2290,2107,2.0,42,-1
18,27316,829,2412,1583,1.4,42,0
19,30359,2887,5086,2199,0.0,42,0
20,29446,-819,817,1636,1.0,42,0
21,28627,-907,523,1430,4.1,42,0
22,33099,4116,5119,1003,1.6,42,0
23,35128,1756,4208,2452,7.0,42,0
